# Prioritization file for occultation-standard
# Version: 1.1.0
# Updated by: Ben Hord
# Updated on: 2026-09-17 19:45:57
#
# Column 1: Rank
# Column 2: Target Name
# Column 3: Priority
# Column 4: Number of Hours Requested
# Column 5: Number of Hours Observed
# Column 6: Number of Hours Remaining
rank,target,priority,hours_req,hours_obs,hours_rem
481,G2009040260600466304,0.846565,600.0,0.0,600.0
482,G408394253904872576,0.846454,600.0,0.0,600.0
483,G3130840634034751872,0.846343,600.0,0.0,600.0
484,G2026278300862105472,0.846232,600.0,0.0,600.0
485,G1995015921070825088,0.846121,600.0,0.0,600.0
486,G3369553099579973760,0.84601,600.0,0.0,600.0
487,G260474824315517312,0.845899,600.0,0.0,600.0
488,G3378409219063416960,0.845788,600.0,0.0,600.0
489,G474095227626626304,0.845677,600.0,0.0,600.0
490,G3131317723301308032,0.845566,600.0,0.0,600.0
491,G202882572753525120,0.845455,600.0,0.0,600.0
492,G3375090033978127104,0.845343,600.0,0.0,600.0
493,G247319786168189312,0.845232,600.0,0.0,600.0
494,G458414198954086912,0.845121,600.0,0.0,600.0
495,G4521648832295686144,0.84501,600.0,0.0,600.0
496,G3348661584078591488,0.844899,600.0,0.0,600.0
497,G3220192038446213760,0.844788,600.0,0.0,600.0
498,G3671368006312934144,0.844677,600.0,0.0,600.0
499,G422492913555750912,0.844566,600.0,0.0,600.0
500,G3130409080019249792,0.844455,600.0,0.0,600.0
501,G182850540345232256,0.844344,600.0,0.0,600.0
502,G460011377025979776,0.844233,600.0,0.0,600.0
503,G2150052141522341248,0.844121,600.0,0.0,600.0
504,G441345311719258880,0.84401,600.0,0.0,600.0
505,G204777134368731648,0.843899,600.0,0.0,600.0
506,G3431463571387188864,0.843788,600.0,0.0,600.0
507,G587165082115722880,0.843677,600.0,0.0,600.0
508,G967035697993299072,0.843566,600.0,0.0,600.0
509,G1000268132001345664,0.843455,600.0,0.0,600.0
510,G3400054338109166080,0.843344,600.0,0.0,600.0
511,G3317058325659938688,0.843233,600.0,0.0,600.0
512,G3423035715975909888,0.843122,600.0,0.0,600.0
513,G3358855882234480128,0.843011,600.0,0.0,600.0
514,G3373985986866233344,0.842899,600.0,0.0,600.0
515,G3431282121904657152,0.842788,600.0,0.0,600.0
516,G4283181527787220480,0.842677,600.0,0.0,600.0
517,G238591862864300928,0.842566,600.0,0.0,600.0
518,G3158886706058235904,0.842455,600.0,0.0,600.0
519,G3371205115799389696,0.842344,600.0,0.0,600.0
520,G3426643522866104576,0.842233,600.0,0.0,600.0
521,G3106371866053020672,0.842122,600.0,0.0,600.0
522,G4495705069464896000,0.842011,600.0,0.0,600.0
523,G3430675122765763072,0.8419,600.0,0.0,600.0
524,G3429196722004296192,0.841789,600.0,0.0,600.0
525,G3332350780056461568,0.841677,600.0,0.0,600.0
526,G3112512844652350464,0.841566,600.0,0.0,600.0
527,G3327200770671958016,0.841455,600.0,0.0,600.0
528,G439293519944416640,0.841344,600.0,0.0,600.0
529,G3425485565320633600,0.841233,600.0,0.0,600.0
530,G615248193932190848,0.841122,600.0,0.0,600.0
531,G211958736301469312,0.841011,600.0,0.0,600.0
532,G1942164527420783744,0.8409,600.0,0.0,600.0
533,G3368268281583641472,0.840789,600.0,0.0,600.0
534,G3140676280941383296,0.840678,600.0,0.0,600.0
535,G216935916201765120,0.840567,600.0,0.0,600.0
536,G2002517854549709056,0.840455,600.0,0.0,600.0
537,G3399954733525279616,0.840344,600.0,0.0,600.0
538,G261183219041954304,0.840233,600.0,0.0,600.0
539,G3454789508706967296,0.840122,600.0,0.0,600.0
540,G3453850697574547456,0.840011,600.0,0.0,600.0
541,G352572667035292288,0.8399,600.0,0.0,600.0
542,G409309047578831744,0.839789,600.0,0.0,600.0
543,G456703839895484032,0.839678,600.0,0.0,600.0
544,G3369568595822051968,0.839567,600.0,0.0,600.0
545,G698486305101018240,0.839456,600.0,0.0,600.0
546,G275531399106986112,0.839345,600.0,0.0,600.0
547,G2026771741029840128,0.839233,600.0,0.0,600.0
548,G3382900930222536448,0.839122,600.0,0.0,600.0
549,G425786534995115264,0.839011,600.0,0.0,600.0
550,G1955995215467251328,0.8389,600.0,0.0,600.0
551,G3424216763262732544,0.838789,600.0,0.0,600.0
552,G3429050491257031808,0.838678,600.0,0.0,600.0
553,G3403641121135845760,0.838567,600.0,0.0,600.0
554,G3345733932510678656,0.838456,600.0,0.0,600.0
555,G3423637251914351616,0.838345,600.0,0.0,600.0
556,G201497875297525120,0.838234,600.0,0.0,600.0
557,G3444800922306262528,0.838123,600.0,0.0,600.0
558,G207921741919889792,0.838011,600.0,0.0,600.0
559,G3349177087530749824,0.8379,600.0,0.0,600.0
560,G3444204991301278336,0.837789,600.0,0.0,600.0
561,G3396697052370886656,0.837678,600.0,0.0,600.0
562,G3159372552757291264,0.837567,600.0,0.0,600.0
563,G458369290778447360,0.837456,600.0,0.0,600.0
564,G240948940913917696,0.837345,600.0,0.0,600.0
565,G437385141414253568,0.837234,600.0,0.0,600.0
566,G3384754981703993600,0.837123,600.0,0.0,600.0
567,G3382612239700477568,0.837012,600.0,0.0,600.0
568,G3372589912039452672,0.836901,600.0,0.0,600.0
569,G200763715062438656,0.836789,600.0,0.0,600.0
570,G3454654646734651776,0.836678,600.0,0.0,600.0
571,G1846121701398551936,0.836567,600.0,0.0,600.0
572,G249586974841911552,0.836456,600.0,0.0,600.0
573,G348040686262812544,0.836345,600.0,0.0,600.0
574,G3331673407876394752,0.836234,600.0,0.0,600.0
575,G3100570842705851008,0.836123,600.0,0.0,600.0
576,G181836653184373632,0.836012,600.0,0.0,600.0
577,G3061734820701714816,0.835901,600.0,0.0,600.0
578,G3135664986118796928,0.83579,600.0,0.0,600.0
579,G260770146263348608,0.835679,600.0,0.0,600.0
580,G3444704444459192832,0.835567,600.0,0.0,600.0
581,G3374031754037085184,0.835456,600.0,0.0,600.0
582,G3402697254824353408,0.835345,600.0,0.0,600.0
583,G3123872753973705088,0.835234,600.0,0.0,600.0
584,G449154489978207488,0.835123,600.0,0.0,600.0
585,G3344057658313511936,0.835012,600.0,0.0,600.0
586,G1029789740033618176,0.834901,600.0,0.0,600.0
587,G433157587924455680,0.83479,600.0,0.0,600.0
588,G3437903720226709248,0.834679,600.0,0.0,600.0
589,G1994899853873393920,0.834568,600.0,0.0,600.0
590,G194034016709059584,0.834457,600.0,0.0,600.0
591,G3330337501248254464,0.834345,600.0,0.0,600.0
592,G3397038996190150528,0.834234,600.0,0.0,600.0
593,G3127687097248892800,0.834123,600.0,0.0,600.0
594,G3091658712546481536,0.834012,600.0,0.0,600.0
595,G198975118884594432,0.833901,600.0,0.0,600.0
596,G3456063636524547584,0.83379,600.0,0.0,600.0
597,G3330263254152372992,0.833679,600.0,0.0,600.0
598,G3061448638440429184,0.833568,600.0,0.0,600.0
599,G3329185591022519552,0.833457,600.0,0.0,600.0
600,G3111410236349692800,0.833346,600.0,0.0,600.0
601,G188146643041421696,0.833235,600.0,0.0,600.0
602,G1997548160763645312,0.833123,600.0,0.0,600.0
603,G3111392403643450880,0.833012,600.0,0.0,600.0
604,G995338024941396480,0.832901,600.0,0.0,600.0
605,G3404280207970963712,0.83279,600.0,0.0,600.0
606,G3324855374929790848,0.832679,600.0,0.0,600.0
607,G506059301960494720,0.832568,600.0,0.0,600.0
608,G2074997970294424064,0.832457,600.0,0.0,600.0
609,G3083408496983763712,0.832346,600.0,0.0,600.0
610,G187072282741468928,0.832235,600.0,0.0,600.0
611,G2052020681228050816,0.832124,600.0,0.0,600.0
612,G3351652260005004032,0.832013,600.0,0.0,600.0
613,G203260774692566144,0.831901,600.0,0.0,600.0
614,G3423754590421063552,0.83179,600.0,0.0,600.0
615,G2127041841354998656,0.831679,600.0,0.0,600.0
616,G2072532452916709376,0.831568,600.0,0.0,600.0
617,G184605773219169920,0.831457,600.0,0.0,600.0
618,G435920218270165504,0.831346,600.0,0.0,600.0
619,G3372304008952260608,0.831235,600.0,0.0,600.0
620,G3399065739718292992,0.831124,600.0,0.0,600.0
621,G469863482253074688,0.831013,600.0,0.0,600.0
622,G2025478612331225856,0.830902,600.0,0.0,600.0
623,G3126438365576447104,0.830791,600.0,0.0,600.0
624,G1998288479990189952,0.83068,600.0,0.0,600.0
625,G3150803440165601664,0.830568,600.0,0.0,600.0
626,G3125818756413821568,0.830457,600.0,0.0,600.0
627,G2032050530770775424,0.830346,600.0,0.0,600.0
628,G3125978082521883520,0.830235,600.0,0.0,600.0
629,G3348826854420132992,0.830124,600.0,0.0,600.0
630,G434106642556024960,0.830013,600.0,0.0,600.0
631,G3372714470387160576,0.829902,600.0,0.0,600.0
632,G3160321500010016256,0.829791,600.0,0.0,600.0
633,G3377267612458190976,0.82968,600.0,0.0,600.0
634,G3371020363486803328,0.829569,600.0,0.0,600.0
635,G3379919016030538496,0.829458,600.0,0.0,600.0
636,G275183605536279168,0.829346,600.0,0.0,600.0
637,G3119417193557927296,0.829235,600.0,0.0,600.0
638,G3340168303430611072,0.829124,600.0,0.0,600.0
639,G3377650109364150528,0.829013,600.0,0.0,600.0
640,G2868334126985152640,0.828902,600.0,0.0,600.0
641,G3353286546600699904,0.828791,600.0,0.0,600.0
642,G3124102350042916736,0.82868,600.0,0.0,600.0
643,G3444961180424282880,0.828569,600.0,0.0,600.0
644,G3371456148048005376,0.828458,600.0,0.0,600.0
645,G233796823936452608,0.828347,600.0,0.0,600.0
646,G231940401634554112,0.828236,600.0,0.0,600.0
647,G864763288202727680,0.828124,600.0,0.0,600.0
648,G3378845381582754816,0.828013,600.0,0.0,600.0
649,G252950866245896704,0.827902,600.0,0.0,600.0
650,G189482790187022336,0.827791,600.0,0.0,600.0
651,G434677770128260096,0.82768,600.0,0.0,600.0
652,G261452565029368832,0.827569,600.0,0.0,600.0
653,G459634210178318336,0.827458,600.0,0.0,600.0
654,G3100595306840836736,0.827347,600.0,0.0,600.0
655,G275238001306676480,0.827236,600.0,0.0,600.0
656,G3370395394206082816,0.827125,600.0,0.0,600.0
657,G1849947211590595968,0.827014,600.0,0.0,600.0
658,G3370519364141427456,0.826902,600.0,0.0,600.0
659,G3351370918172002048,0.826791,600.0,0.0,600.0
660,G3158683090248015232,0.82668,600.0,0.0,600.0
661,G1966808809250288640,0.826569,600.0,0.0,600.0
662,G3352766134005597568,0.826458,600.0,0.0,600.0
663,G181229963284325376,0.826347,600.0,0.0,600.0
664,G204278093528525312,0.826236,600.0,0.0,600.0
665,G3085989600533080320,0.826125,600.0,0.0,600.0
666,G232369760924023040,0.826014,600.0,0.0,600.0
667,G3451152599119332224,0.825903,600.0,0.0,600.0
668,G1869545495275635584,0.825792,600.0,0.0,600.0
669,G208075256935357056,0.82568,600.0,0.0,600.0
670,G3132330682749595904,0.825569,600.0,0.0,600.0
671,G3388811183176263808,0.825458,600.0,0.0,600.0
672,G3425839539345200768,0.825347,600.0,0.0,600.0
673,G425249251768548992,0.825236,600.0,0.0,600.0
674,G3350922489225201024,0.825125,600.0,0.0,600.0
675,G276305867608132224,0.825014,600.0,0.0,600.0
676,G246122658524333056,0.824903,600.0,0.0,600.0
677,G3005637909248144128,0.824792,600.0,0.0,600.0
678,G3328854260063734528,0.824681,600.0,0.0,600.0
679,G200844323014072448,0.82457,600.0,0.0,600.0
680,G3331953718920271104,0.824458,600.0,0.0,600.0
681,G3377053967903928576,0.824347,600.0,0.0,600.0
682,G448034877900858112,0.824236,600.0,0.0,600.0
683,G181194465378101376,0.824125,600.0,0.0,600.0
684,G3404533542324563328,0.824014,600.0,0.0,600.0
685,G3425366680625960064,0.823903,600.0,0.0,600.0
686,G3404140638713795968,0.823792,600.0,0.0,600.0
687,G3443569194406174592,0.823681,600.0,0.0,600.0
688,G3445300482839795840,0.82357,600.0,0.0,600.0
689,G3370900035684123904,0.823459,600.0,0.0,600.0
690,G3056646521405906816,0.823348,600.0,0.0,600.0
691,G137397859224918016,0.823236,600.0,0.0,600.0
692,G188376239108520960,0.823125,600.0,0.0,600.0
693,G241766118573958144,0.823014,600.0,0.0,600.0
694,G3398338863750066944,0.822903,600.0,0.0,600.0
695,G3348699658967135872,0.822792,600.0,0.0,600.0
696,G242266907461350272,0.822681,600.0,0.0,600.0
697,G3347347221006795776,0.82257,600.0,0.0,600.0
698,G3448422129493766400,0.822459,600.0,0.0,600.0
699,G183633804939546368,0.822348,600.0,0.0,600.0
700,G3372311636814062336,0.822237,600.0,0.0,600.0
701,G2069890463891154688,0.822126,600.0,0.0,600.0
702,G3447742051489336192,0.822014,600.0,0.0,600.0
703,G3381768639402737408,0.821903,600.0,0.0,600.0
704,G3152714009121371776,0.821792,600.0,0.0,600.0
705,G246663618242859136,0.821681,600.0,0.0,600.0
706,G2657678762938521472,0.82157,600.0,0.0,600.0
707,G3317371098062794112,0.821459,600.0,0.0,600.0
708,G963466378309113856,0.821348,600.0,0.0,600.0
709,G1870173660006076160,0.821237,600.0,0.0,600.0
710,G3110314405514006144,0.821126,600.0,0.0,600.0
711,G3447795957622549376,0.821015,600.0,0.0,600.0
712,G446142858909474304,0.820904,600.0,0.0,600.0
713,G3443460725009522304,0.820792,600.0,0.0,600.0
714,G3448344068466322048,0.820681,600.0,0.0,600.0
715,G204619049509723648,0.82057,600.0,0.0,600.0
716,G203445144752739968,0.820459,600.0,0.0,600.0
717,G3437831122396820352,0.820348,600.0,0.0,600.0
718,G190573956694872576,0.820237,600.0,0.0,600.0
719,G3365073620487551104,0.820126,600.0,0.0,600.0
720,G3382548674184892032,0.820015,600.0,0.0,600.0
721,G767559107321915264,0.819904,600.0,0.0,600.0
722,G3157401815604671360,0.819793,600.0,0.0,600.0
723,G3044076251640930304,0.819682,600.0,0.0,600.0
724,G3018352421192008832,0.81957,600.0,0.0,600.0
725,G3361759692441400704,0.819459,600.0,0.0,600.0
726,G3325094896666440192,0.819348,600.0,0.0,600.0
727,G205566588012912896,0.819237,600.0,0.0,600.0
728,G3373922661868123136,0.819126,600.0,0.0,600.0
729,G2022046314970966912,0.819015,600.0,0.0,600.0
730,G3373723714684689664,0.818904,600.0,0.0,600.0
731,G228514770078270976,0.818793,600.0,0.0,600.0
732,G262643263104626816,0.818682,600.0,0.0,600.0
733,G154435895705511936,0.818571,600.0,0.0,600.0
734,G3352715590830528768,0.81846,600.0,0.0,600.0
735,G443661948360036352,0.818348,600.0,0.0,600.0
736,G41984099888203392,0.818237,600.0,0.0,600.0
737,G3399516887378885888,0.818126,600.0,0.0,600.0
738,G198791363003093248,0.818015,600.0,0.0,600.0
739,G2106208810426737280,0.817904,600.0,0.0,600.0
740,G672423210894486656,0.817793,600.0,0.0,600.0
741,G3361690590709312256,0.817682,600.0,0.0,600.0
742,G2180939317239696768,0.817571,600.0,0.0,600.0
743,G180359768550555008,0.81746,600.0,0.0,600.0
744,G3332439149004865920,0.817349,600.0,0.0,600.0
745,G1994921259990880000,0.817238,600.0,0.0,600.0
746,G3158639006703458688,0.817126,600.0,0.0,600.0
747,G254705274488307840,0.817015,600.0,0.0,600.0
748,G3157428444401782016,0.816904,600.0,0.0,600.0
749,G193909630159512576,0.816793,600.0,0.0,600.0
750,G3131416919867361792,0.816682,600.0,0.0,600.0
751,G3807134538174891392,0.816571,600.0,0.0,600.0
752,G3128752974990768640,0.81646,600.0,0.0,600.0
753,G3064630109692590208,0.816349,600.0,0.0,600.0
754,G209107633929048704,0.816238,600.0,0.0,600.0
755,G2128347270896190208,0.816127,600.0,0.0,600.0
756,G946973119776232960,0.816016,600.0,0.0,600.0
757,G3402844834198559616,0.815904,600.0,0.0,600.0
758,G672001170228687616,0.815793,600.0,0.0,600.0
759,G190551554144617344,0.815682,600.0,0.0,600.0
760,G3412144125588313216,0.815571,600.0,0.0,600.0
761,G183015673248929792,0.81546,600.0,0.0,600.0
762,G3124247309482903936,0.815349,600.0,0.0,600.0
763,G204789645610119296,0.815238,600.0,0.0,600.0
764,G247169324873115904,0.815127,600.0,0.0,600.0
765,G3376021973162830848,0.815016,600.0,0.0,600.0
766,G283874729558246144,0.814905,600.0,0.0,600.0
767,G245553141557260928,0.814794,600.0,0.0,600.0
768,G3351788221491173376,0.814682,600.0,0.0,600.0
769,G284950812141171968,0.814571,600.0,0.0,600.0
770,G3379620842220840960,0.81446,600.0,0.0,600.0
771,G200874422144801536,0.814349,600.0,0.0,600.0
772,G359861604494689152,0.814238,600.0,0.0,600.0
773,G3352403363887581824,0.814127,600.0,0.0,600.0
774,G507791926126039040,0.814016,600.0,0.0,600.0
775,G189854704291739648,0.813905,600.0,0.0,600.0
776,G3374093017449474432,0.813794,600.0,0.0,600.0
777,G3333732488213137792,0.813683,600.0,0.0,600.0
778,G425974688923720448,0.813572,600.0,0.0,600.0
779,G3438348683135357184,0.81346,600.0,0.0,600.0
780,G3397851745737996416,0.813349,600.0,0.0,600.0
781,G3351748707790475136,0.813238,600.0,0.0,600.0
782,G1996099008739321088,0.813127,600.0,0.0,600.0
783,G3088732023050213888,0.813016,600.0,0.0,600.0
784,G180108152185817472,0.812905,600.0,0.0,600.0
785,G3353293349829167744,0.812794,600.0,0.0,600.0
786,G522435050188363136,0.812683,600.0,0.0,600.0
787,G3457461012724148352,0.812572,600.0,0.0,600.0
788,G199147432973015296,0.812461,600.0,0.0,600.0
789,G3384543115258928000,0.81235,600.0,0.0,600.0
790,G207240216510284800,0.812238,600.0,0.0,600.0
791,G181989962041586944,0.812127,600.0,0.0,600.0
792,G3330914027597330688,0.812016,600.0,0.0,600.0
793,G3347180885513452160,0.811905,600.0,0.0,600.0
794,G601691623583157376,0.811794,600.0,0.0,600.0
795,G3354225804409933312,0.811683,600.0,0.0,600.0
796,G3006022699660110208,0.811572,600.0,0.0,600.0
797,G262246790381001984,0.811461,600.0,0.0,600.0
798,G3133211455982509056,0.81135,600.0,0.0,600.0
799,G611130106273857920,0.811239,600.0,0.0,600.0
800,G413650945977630720,0.811128,600.0,0.0,600.0
801,G3357155315704578688,0.811016,600.0,0.0,600.0
802,G3384221512405874304,0.810905,600.0,0.0,600.0
803,G397149170527710720,0.810794,600.0,0.0,600.0
804,G2839289908862621952,0.810683,600.0,0.0,600.0
805,G2034204164780733184,0.810572,600.0,0.0,600.0
806,G888515312046165120,0.810461,600.0,0.0,600.0
807,G3134098422569964544,0.81035,600.0,0.0,600.0
808,G3431745840932721024,0.810239,600.0,0.0,600.0
809,G3425038235888220928,0.810128,600.0,0.0,600.0
810,G440949796771816448,0.810017,600.0,0.0,600.0
811,G3317252389461940480,0.809906,600.0,0.0,600.0
812,G942821088992726016,0.809794,600.0,0.0,600.0
813,G1963688773210702720,0.809683,600.0,0.0,600.0
814,G3368008594979467520,0.809572,600.0,0.0,600.0
815,G505789131338918784,0.809461,600.0,0.0,600.0
816,G3378413750251568512,0.80935,600.0,0.0,600.0
817,G2066571274507198976,0.809239,600.0,0.0,600.0
818,G203932954252896000,0.809128,600.0,0.0,600.0
819,G2106065560377781376,0.809017,600.0,0.0,600.0
820,G3455528960339050240,0.808906,600.0,0.0,600.0
821,G4213086390204748672,0.808795,600.0,0.0,600.0
822,G203912578926865792,0.808684,600.0,0.0,600.0
823,G3431165878610638976,0.808572,600.0,0.0,600.0
824,G271669914274685312,0.808461,600.0,0.0,600.0
825,G3447012972201673600,0.80835,600.0,0.0,600.0
826,G191718647079803776,0.808239,600.0,0.0,600.0
827,G3372060565907297152,0.808128,600.0,0.0,600.0
828,G248983514756831616,0.808017,600.0,0.0,600.0
829,G3450873971703052800,0.807906,600.0,0.0,600.0
830,G3369749151948057088,0.807795,600.0,0.0,600.0
831,G228097642851768448,0.807684,600.0,0.0,600.0
832,G3348799297909993472,0.807573,600.0,0.0,600.0
833,G441589746899862272,0.807462,600.0,0.0,600.0
834,G3371687556587568384,0.80735,600.0,0.0,600.0
835,G208417759103705728,0.807239,600.0,0.0,600.0
836,G3128250944853024128,0.807128,600.0,0.0,600.0
837,G250465725150405888,0.807017,600.0,0.0,600.0
838,G3131961105103427712,0.806906,600.0,0.0,600.0
839,G3368872776760586880,0.806795,600.0,0.0,600.0
840,G506312258354861440,0.806684,600.0,0.0,600.0
841,G180931686396262528,0.806573,600.0,0.0,600.0
842,G445060733303860224,0.806462,600.0,0.0,600.0
843,G3425819095300872320,0.806351,600.0,0.0,600.0
844,G206593738033100416,0.80624,600.0,0.0,600.0
845,G2031785307945400704,0.806128,600.0,0.0,600.0
846,G244347595776937216,0.806017,600.0,0.0,600.0
847,G3133335361498488448,0.805906,600.0,0.0,600.0
848,G145046852381708288,0.805795,600.0,0.0,600.0
849,G2082701148752453632,0.805684,600.0,0.0,600.0
850,G3376135699598511744,0.805573,600.0,0.0,600.0
851,G453415303692751872,0.805462,600.0,0.0,600.0
852,G3390129257100008192,0.805351,600.0,0.0,600.0
853,G4543881060489030528,0.80524,600.0,0.0,600.0
854,G3317348180114291840,0.805129,600.0,0.0,600.0
855,G194549996899936384,0.805018,600.0,0.0,600.0
856,G3167387374048122496,0.804906,600.0,0.0,600.0
857,G1746984338559676800,0.804795,600.0,0.0,600.0
858,G441693822546678400,0.804684,600.0,0.0,600.0
859,G228432306706448256,0.804573,600.0,0.0,600.0
860,G3337161968060490112,0.804462,600.0,0.0,600.0
861,G2086068231311385216,0.804351,600.0,0.0,600.0
862,G147121566399989760,0.80424,600.0,0.0,600.0
863,G3436554589397489536,0.804129,600.0,0.0,600.0
864,G2056647842778653568,0.804018,600.0,0.0,600.0
865,G3437010199527628544,0.803907,600.0,0.0,600.0
866,G3397308037237762560,0.803796,600.0,0.0,600.0
867,G405178182388494848,0.803685,600.0,0.0,600.0
868,G1997675261739093760,0.803573,600.0,0.0,600.0
869,G3114120158853632640,0.803462,600.0,0.0,600.0
870,G276130873464152832,0.803351,600.0,0.0,600.0
871,G3351158235686609024,0.80324,600.0,0.0,600.0
872,G3127533719676232192,0.803129,600.0,0.0,600.0
873,G2025350549230333312,0.803018,600.0,0.0,600.0
874,G3325683371606031360,0.802907,600.0,0.0,600.0
875,G3061809209535176320,0.802796,600.0,0.0,600.0
876,G424226259276254080,0.802685,600.0,0.0,600.0
877,G3423400062342923392,0.802574,600.0,0.0,600.0
878,G273444865338468736,0.802463,600.0,0.0,600.0
879,G206117993096601472,0.802351,600.0,0.0,600.0
880,G443857347891175552,0.80224,600.0,0.0,600.0
881,G509825743459456384,0.802129,600.0,0.0,600.0
882,G147232101677947264,0.802018,600.0,0.0,600.0
883,G442681183987518592,0.801907,600.0,0.0,600.0
884,G1964583432075432064,0.801796,600.0,0.0,600.0
885,G250176106915980032,0.801685,600.0,0.0,600.0
886,G3378004426986230144,0.801574,600.0,0.0,600.0
887,G3059901071523913856,0.801463,600.0,0.0,600.0
888,G3113293463550504320,0.801352,600.0,0.0,600.0
889,G3276185836320362624,0.801241,600.0,0.0,600.0
890,G187564730808766848,0.801129,600.0,0.0,600.0
891,G3377346055741625728,0.801018,600.0,0.0,600.0
892,G272899786746766464,0.800907,600.0,0.0,600.0
893,G3364318221639212160,0.800796,600.0,0.0,600.0
894,G3822254609763252864,0.800685,600.0,0.0,600.0
895,G360195821671679488,0.800574,600.0,0.0,600.0
896,G3418631862667406336,0.800463,600.0,0.0,600.0
897,G229568858129666944,0.800352,600.0,0.0,600.0
898,G3373910326722248192,0.800241,600.0,0.0,600.0
899,G3153944538730158592,0.80013,600.0,0.0,600.0
900,G237127175936415872,0.800019,600.0,0.0,600.0
901,G257641829528483072,0.799907,600.0,0.0,600.0
902,G3133247739867028096,0.799796,600.0,0.0,600.0
903,G3318272804971708544,0.799685,600.0,0.0,600.0
904,G205450520817451776,0.799574,600.0,0.0,600.0
905,G3425947154045429248,0.799463,600.0,0.0,600.0
906,G178081717895052160,0.799352,600.0,0.0,600.0
907,G195776295962108416,0.799241,600.0,0.0,600.0
908,G3368854978416307712,0.79913,600.0,0.0,600.0
909,G3131540786723499520,0.799019,600.0,0.0,600.0
910,G506818927055051776,0.798908,600.0,0.0,600.0
911,G3330796998328969728,0.798797,600.0,0.0,600.0
912,G3840480767340344320,0.798685,600.0,0.0,600.0
913,G3348353411585157632,0.798574,600.0,0.0,600.0
914,G3344825319290434176,0.798463,600.0,0.0,600.0
915,G3359706109660234496,0.798352,600.0,0.0,600.0
916,G3378235530585937280,0.798241,600.0,0.0,600.0
917,G258041364564728192,0.79813,600.0,0.0,600.0
918,G3224122174039907968,0.798019,600.0,0.0,600.0
919,G3433329481274679808,0.797908,600.0,0.0,600.0
920,G943271613881952000,0.797797,600.0,0.0,600.0
921,G249686244426935296,0.797686,600.0,0.0,600.0
922,G3436052417522896256,0.797575,600.0,0.0,600.0
923,G449862712902130688,0.797463,600.0,0.0,600.0
924,G3129857808080603904,0.797352,600.0,0.0,600.0
925,G3368902253117115008,0.797241,600.0,0.0,600.0
926,G3437171621577552896,0.79713,600.0,0.0,600.0
927,G246111319810031232,0.797019,600.0,0.0,600.0
928,G2735645750939271936,0.796908,600.0,0.0,600.0
929,G182807689452076800,0.796797,600.0,0.0,600.0
930,G3128971880884079360,0.796686,600.0,0.0,600.0
931,G1943030117951012864,0.796575,600.0,0.0,600.0
932,G279774311399367296,0.796464,600.0,0.0,600.0
933,G183077830015921408,0.796353,600.0,0.0,600.0
934,G3133166380305937152,0.796241,600.0,0.0,600.0
935,G656993523706536064,0.79613,600.0,0.0,600.0
936,G3401266309161144832,0.796019,600.0,0.0,600.0
937,G3454801534615144704,0.795908,600.0,0.0,600.0
938,G456568462526985856,0.795797,600.0,0.0,600.0
939,G2032472090388881792,0.795686,600.0,0.0,600.0
940,G195224925241014400,0.795575,600.0,0.0,600.0
941,G469955428912761600,0.795464,600.0,0.0,600.0
942,G423949319786078336,0.795353,600.0,0.0,600.0
943,G192066337570619008,0.795242,600.0,0.0,600.0
944,G195087177049743744,0.795131,600.0,0.0,600.0
